system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,runtime_source,included_in_plot,exclusion_reason
Snowflake,173,173,2026-08-12T15:58:57Z,93787407199,2,Watchlist summary,2.763,0.186,2.577,runner result (end-to-end); compilation/execution retained,True,
Snowflake,174,174,2026-08-12T16:08:57Z,94330065240,2,Watchlist summary,2.768,0.161,2.607,runner result (end-to-end); compilation/execution retained,True,
Snowflake,175,175,2026-08-12T16:18:57Z,94877773840,2,Watchlist summary,3.68,0.086,3.594,runner result (end-to-end); compilation/execution retained,True,
Snowflake,176,176,2026-08-12T16:28:57Z,95419508344,2,Watchlist summary,2.808,0.135,2.673,runner result (end-to-end); compilation/execution retained,True,
Snowflake,177,177,2026-08-12T16:38:57Z,95972724266,2,Watchlist summary,2.664,0.041,2.623,runner result (end-to-end); compilation/execution retained,True,
Snowflake,178,178,2026-08-12T16:48:57Z,96513946374,2,Watchlist summary,2.881,0.114,2.767,runner result (end-to-end); compilation/execution retained,True,
Snowflake,179,179,2026-08-12T16:58:57Z,97064716964,2,Watchlist summary,2.763,0.062,2.701,runner result (end-to-end); compilation/execution retained,True,
Snowflake,180,180,2026-08-12T17:08:57Z,97615350266,2,Watchlist summary,2.672,0.037,2.635,runner result (end-to-end); compilation/execution retained,True,
Snowflake,181,181,2026-08-12T17:18:57Z,98161784620,2,Watchlist summary,2.713,0.057,2.656,runner result (end-to-end); compilation/execution retained,True,
Snowflake,182,182,2026-08-12T17:28:57Z,98700378757,2,Watchlist summary,2.734,0.037,2.697,runner result (end-to-end); compilation/execution retained,True,
Snowflake,183,183,2026-08-12T17:38:57Z,99259158207,2,Watchlist summary,2.889,0.04,2.849,runner result (end-to-end); compilation/execution retained,True,
Snowflake,184,184,2026-08-12T17:48:57Z,99801890611,2,Watchlist summary,2.969,0.253,2.716,runner result (end-to-end); compilation/execution retained,True,
ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,3,Top movers,0.006,,,clickhouse-client --time,True,
ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,3,Top movers,0.009,,,clickhouse-client --time,True,
ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,3,Top movers,0.045,,,clickhouse-client --time,True,
ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,3,Top movers,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,3,Top movers,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,3,Top movers,0.021,,,clickhouse-client --time,True,
ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,3,Top movers,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,3,Top movers,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,3,Top movers,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,3,Top movers,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,3,Top movers,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,3,Top movers,0.02,,,clickhouse-client --time,True,
ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,3,Top movers,0.02,,,clickhouse-client --time,True,
ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,3,Top movers,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,191,191,2026-08-09T14:35:59Z,98531195718,3,Top movers,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,192,192,2026-08-09T14:45:59Z,99080355059,3,Top movers,0.02,,,clickhouse-client --time,True,
ClickHouse Cloud,193,193,2026-08-09T14:55:59Z,99566521565,3,Top movers,0.018,,,clickhouse-client --time,True,
Snowflake,2,2,2026-08-11T11:28:57Z,532996784,3,Top movers,1.14,0.307,0.833,runner result (end-to-end); compilation/execution retained,True,
Snowflake,3,3,2026-08-11T11:38:57Z,1108625165,3,Top movers,0.996,0.437,0.559,runner result (end-to-end); compilation/execution retained,True,
Snowflake,4,4,2026-08-11T11:48:57Z,1658912507,3,Top movers,1.757,0.599,1.158,runner result (end-to-end); compilation/execution retained,True,
Snowflake,5,5,2026-08-11T11:58:57Z,2217147353,3,Top movers,1.254,0.628,0.626,runner result (end-to-end); compilation/execution retained,True,
Snowflake,6,6,2026-08-11T12:08:57Z,2786291244,3,Top movers,2.445,1.061,1.384,runner result (end-to-end); compilation/execution retained,True,
Snowflake,7,7,2026-08-11T12:18:57Z,3343738155,3,Top movers,2.094,1.07,1.024,runner result (end-to-end); compilation/execution retained,True,
Snowflake,8,8,2026-08-11T12:28:57Z,3899391577,3,Top movers,3.29,1.652,1.638,runner result (end-to-end); compilation/execution retained,True,
Snowflake,9,9,2026-08-11T12:38:57Z,4448004794,3,Top movers,2.244,1.502,0.742,runner result (end-to-end); compilation/execution retained,True,
Snowflake,10,10,2026-08-11T12:48:57Z,5002254267,3,Top movers,2.799,1.462,1.337,runner result (end-to-end); compilation/execution retained,True,
Snowflake,11,11,2026-08-11T12:58:57Z,5553730140,3,Top movers,2.76,1.855,0.905,runner result (end-to-end); compilation/execution retained,True,
Snowflake,12,12,2026-08-11T13:08:57Z,6107183801,3,Top movers,3.202,1.675,1.527,runner result (end-to-end); compilation/execution retained,True,
Snowflake,13,13,2026-08-11T13:18:57Z,6662885451,3,Top movers,3.782,2.891,0.891,runner result (end-to-end); compilation/execution retained,True,
Snowflake,14,14,2026-08-11T13:28:57Z,7220407062,3,Top movers,3.872,2.073,1.799,runner result (end-to-end); compilation/execution retained,True,
Snowflake,15,15,2026-08-11T13:38:57Z,7772453021,3,Top movers,3.011,2.589,0.422,runner result (end-to-end); compilation/execution retained,True,
Snowflake,16,16,2026-08-11T13:48:57Z,8327660844,3,Top movers,2.298,0.267,2.031,runner result (end-to-end); compilation/execution retained,True,
Snowflake,17,17,2026-08-11T13:58:57Z,8869790384,3,Top movers,1.527,0.77,0.757,runner result (end-to-end); compilation/execution retained,True,
Snowflake,18,18,2026-08-11T14:08:57Z,9416167217,3,Top movers,3.225,0.98,2.245,runner result (end-to-end); compilation/execution retained,True,
Snowflake,19,19,2026-08-11T14:18:57Z,9966828956,3,Top movers,1.227,0.721,0.506,runner result (end-to-end); compilation/execution retained,True,
