system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source
BigQuery,80,80,2026-08-11T04:34:39.579Z,47401662866,2,Watchlist summary,2.882000000,statistics.finalExecutionDurationMs
BigQuery,81,81,2026-08-11T04:44:39.579Z,47998689882,2,Watchlist summary,2.831000000,statistics.finalExecutionDurationMs
BigQuery,82,82,2026-08-11T04:54:39.579Z,48604116999,2,Watchlist summary,2.832000000,statistics.finalExecutionDurationMs
BigQuery,83,83,2026-08-11T05:04:39.579Z,49199731353,2,Watchlist summary,3.563000000,statistics.finalExecutionDurationMs
BigQuery,84,84,2026-08-11T05:14:39.579Z,49795200731,2,Watchlist summary,2.887000000,statistics.finalExecutionDurationMs
BigQuery,85,85,2026-08-11T05:24:39.579Z,50401430353,2,Watchlist summary,3.352000000,statistics.finalExecutionDurationMs
BigQuery,86,86,2026-08-11T05:34:39.579Z,50997115484,2,Watchlist summary,3.228000000,statistics.finalExecutionDurationMs
BigQuery,87,87,2026-08-11T05:44:39.579Z,51603339256,2,Watchlist summary,3.490000000,statistics.finalExecutionDurationMs
BigQuery,88,88,2026-08-11T05:54:39.579Z,52199110365,2,Watchlist summary,4.490000000,statistics.finalExecutionDurationMs
BigQuery,89,89,2026-08-11T06:04:39.579Z,52794070629,2,Watchlist summary,3.381000000,statistics.finalExecutionDurationMs
BigQuery,90,90,2026-08-11T06:14:39.579Z,53400358386,2,Watchlist summary,2.851000000,statistics.finalExecutionDurationMs
BigQuery,91,91,2026-08-11T06:24:39.579Z,53996988224,2,Watchlist summary,3.008000000,statistics.finalExecutionDurationMs
BigQuery,92,92,2026-08-11T06:34:39.579Z,54603361265,2,Watchlist summary,2.888000000,statistics.finalExecutionDurationMs
BigQuery,93,93,2026-08-11T06:44:39.579Z,55199779471,2,Watchlist summary,2.712000000,statistics.finalExecutionDurationMs
BigQuery,94,94,2026-08-11T06:54:39.579Z,55795624829,2,Watchlist summary,2.940000000,statistics.finalExecutionDurationMs
BigQuery,95,95,2026-08-11T07:04:39.579Z,56401181351,2,Watchlist summary,2.940000000,statistics.finalExecutionDurationMs
BigQuery,96,96,2026-08-11T07:14:39.579Z,56997628105,2,Watchlist summary,3.741000000,statistics.finalExecutionDurationMs
BigQuery,97,97,2026-08-11T07:24:39.579Z,57593250309,2,Watchlist summary,3.228000000,statistics.finalExecutionDurationMs
BigQuery,98,98,2026-08-11T07:34:39.579Z,58199490624,2,Watchlist summary,3.392000000,statistics.finalExecutionDurationMs
BigQuery,99,99,2026-08-11T07:44:39.579Z,58795901440,2,Watchlist summary,4.361000000,statistics.finalExecutionDurationMs
BigQuery,100,100,2026-08-11T07:54:39.579Z,59401622999,2,Watchlist summary,4.785000000,statistics.finalExecutionDurationMs
BigQuery,101,101,2026-08-11T08:04:39.579Z,59998313547,2,Watchlist summary,3.622000000,statistics.finalExecutionDurationMs
BigQuery,102,102,2026-08-11T08:14:39.579Z,60593666265,2,Watchlist summary,3.517000000,statistics.finalExecutionDurationMs
BigQuery,103,103,2026-08-11T08:24:39.579Z,61199564057,2,Watchlist summary,3.247000000,statistics.finalExecutionDurationMs
BigQuery,104,104,2026-08-11T08:34:39.579Z,61795448255,2,Watchlist summary,3.122000000,statistics.finalExecutionDurationMs
BigQuery,105,105,2026-08-11T08:44:39.579Z,62390940934,2,Watchlist summary,2.804000000,statistics.finalExecutionDurationMs
BigQuery,106,106,2026-08-11T08:54:39.579Z,62997805260,2,Watchlist summary,3.570000000,statistics.finalExecutionDurationMs
BigQuery,107,107,2026-08-11T09:04:39.579Z,63592256087,2,Watchlist summary,4.063000000,statistics.finalExecutionDurationMs
BigQuery,108,108,2026-08-11T09:14:39.579Z,64197589145,2,Watchlist summary,4.026000000,statistics.finalExecutionDurationMs
BigQuery,109,109,2026-08-11T09:24:39.579Z,64793072681,2,Watchlist summary,4.076000000,statistics.finalExecutionDurationMs
BigQuery,110,110,2026-08-11T09:34:39.579Z,65388044598,2,Watchlist summary,3.615000000,statistics.finalExecutionDurationMs
BigQuery,111,111,2026-08-11T09:44:39.579Z,65994164426,2,Watchlist summary,2.887000000,statistics.finalExecutionDurationMs
BigQuery,112,112,2026-08-11T09:54:39.579Z,66590125293,2,Watchlist summary,2.516000000,statistics.finalExecutionDurationMs
BigQuery,113,113,2026-08-11T10:04:39.579Z,67194687348,2,Watchlist summary,3.569000000,statistics.finalExecutionDurationMs
BigQuery,114,114,2026-08-11T10:14:39.579Z,67789162648,2,Watchlist summary,2.940000000,statistics.finalExecutionDurationMs
BigQuery,115,115,2026-08-11T10:24:39.579Z,68385889621,2,Watchlist summary,3.043000000,statistics.finalExecutionDurationMs
BigQuery,116,116,2026-08-11T10:34:39.579Z,68990654754,2,Watchlist summary,3.729000000,statistics.finalExecutionDurationMs
BigQuery,117,117,2026-08-11T10:44:39.579Z,69586595245,2,Watchlist summary,2.918000000,statistics.finalExecutionDurationMs
BigQuery,118,118,2026-08-11T10:54:39.579Z,70181947963,2,Watchlist summary,3.325000000,statistics.finalExecutionDurationMs
BigQuery,119,119,2026-08-11T11:04:39.579Z,70786952988,2,Watchlist summary,3.737000000,statistics.finalExecutionDurationMs
BigQuery,120,120,2026-08-11T11:14:39.579Z,71381571380,2,Watchlist summary,2.799000000,statistics.finalExecutionDurationMs
BigQuery,121,121,2026-08-11T11:24:39.579Z,71987342393,2,Watchlist summary,4.310000000,statistics.finalExecutionDurationMs
BigQuery,122,122,2026-08-11T11:34:39.579Z,72582825929,2,Watchlist summary,2.948000000,statistics.finalExecutionDurationMs
BigQuery,123,123,2026-08-11T11:44:39.579Z,73177660123,2,Watchlist summary,3.301000000,statistics.finalExecutionDurationMs
BigQuery,124,124,2026-08-11T11:54:39.579Z,73782641795,2,Watchlist summary,2.811000000,statistics.finalExecutionDurationMs
BigQuery,125,125,2026-08-11T12:04:39.579Z,74377938858,2,Watchlist summary,2.802000000,statistics.finalExecutionDurationMs
BigQuery,126,126,2026-08-11T12:14:39.579Z,74982628757,2,Watchlist summary,3.366000000,statistics.finalExecutionDurationMs
BigQuery,127,127,2026-08-11T12:24:39.579Z,75577981475,2,Watchlist summary,2.679000000,statistics.finalExecutionDurationMs
BigQuery,128,128,2026-08-11T12:34:39.579Z,76173291864,2,Watchlist summary,2.932000000,statistics.finalExecutionDurationMs
BigQuery,129,129,2026-08-11T12:44:39.579Z,76777893607,2,Watchlist summary,2.725000000,statistics.finalExecutionDurationMs
BigQuery,130,130,2026-08-11T12:54:39.579Z,77372955611,2,Watchlist summary,3.044000000,statistics.finalExecutionDurationMs
BigQuery,131,131,2026-08-11T13:04:39.579Z,77978642951,2,Watchlist summary,3.305000000,statistics.finalExecutionDurationMs
BigQuery,132,132,2026-08-11T13:14:39.579Z,78572993475,2,Watchlist summary,3.448000000,statistics.finalExecutionDurationMs
BigQuery,133,133,2026-08-11T13:24:39.579Z,79170037334,2,Watchlist summary,2.957000000,statistics.finalExecutionDurationMs
BigQuery,134,134,2026-08-11T13:34:39.579Z,79767221504,2,Watchlist summary,4.286000000,statistics.finalExecutionDurationMs
BigQuery,135,135,2026-08-11T13:44:39.579Z,80362814944,2,Watchlist summary,3.224000000,statistics.finalExecutionDurationMs
BigQuery,136,136,2026-08-11T13:54:39.579Z,80957551411,2,Watchlist summary,2.938000000,statistics.finalExecutionDurationMs
BigQuery,137,137,2026-08-11T14:04:39.579Z,81563124178,2,Watchlist summary,3.531000000,statistics.finalExecutionDurationMs
BigQuery,138,138,2026-08-11T14:14:39.579Z,82159036590,2,Watchlist summary,2.845000000,statistics.finalExecutionDurationMs
BigQuery,139,139,2026-08-11T14:24:39.579Z,82761715116,2,Watchlist summary,3.417000000,statistics.finalExecutionDurationMs
BigQuery,140,140,2026-08-11T14:34:39.579Z,83356722509,2,Watchlist summary,3.521000000,statistics.finalExecutionDurationMs
BigQuery,141,141,2026-08-11T14:44:39.579Z,83952456673,2,Watchlist summary,2.881000000,statistics.finalExecutionDurationMs
BigQuery,142,142,2026-08-11T14:54:39.579Z,84558774276,2,Watchlist summary,4.794000000,statistics.finalExecutionDurationMs
BigQuery,143,143,2026-08-11T15:04:39.579Z,85153080450,2,Watchlist summary,5.254000000,statistics.finalExecutionDurationMs
BigQuery,144,144,2026-08-11T15:14:39.579Z,85748630590,2,Watchlist summary,2.963000000,statistics.finalExecutionDurationMs
BigQuery,145,145,2026-08-11T15:24:39.579Z,86354594018,2,Watchlist summary,3.505000000,statistics.finalExecutionDurationMs
BigQuery,146,146,2026-08-11T15:34:39.579Z,86950287826,2,Watchlist summary,3.251000000,statistics.finalExecutionDurationMs
BigQuery,147,147,2026-08-11T15:44:39.579Z,87546429181,2,Watchlist summary,2.748000000,statistics.finalExecutionDurationMs
BigQuery,148,148,2026-08-11T15:54:39.579Z,88153549997,2,Watchlist summary,4.004000000,statistics.finalExecutionDurationMs
BigQuery,149,149,2026-08-11T16:04:39.579Z,88749556805,2,Watchlist summary,3.916000000,statistics.finalExecutionDurationMs
BigQuery,150,150,2026-08-11T16:14:39.579Z,89346074656,2,Watchlist summary,3.398000000,statistics.finalExecutionDurationMs
BigQuery,151,151,2026-08-11T16:24:39.579Z,89952672588,2,Watchlist summary,3.073000000,statistics.finalExecutionDurationMs
BigQuery,152,152,2026-08-11T16:34:39.579Z,90547693478,2,Watchlist summary,3.812000000,statistics.finalExecutionDurationMs
BigQuery,153,153,2026-08-11T16:44:39.579Z,91154749774,2,Watchlist summary,3.734000000,statistics.finalExecutionDurationMs
BigQuery,154,154,2026-08-11T16:54:39.579Z,91751279854,2,Watchlist summary,3.141000000,statistics.finalExecutionDurationMs
BigQuery,155,155,2026-08-11T17:04:39.579Z,92346120006,2,Watchlist summary,4.228000000,statistics.finalExecutionDurationMs
BigQuery,156,156,2026-08-11T17:14:39.579Z,92951947412,2,Watchlist summary,3.832000000,statistics.finalExecutionDurationMs
BigQuery,157,157,2026-08-11T17:24:39.579Z,93548598329,2,Watchlist summary,3.090000000,statistics.finalExecutionDurationMs
BigQuery,158,158,2026-08-11T17:34:39.579Z,94154137006,2,Watchlist summary,3.408000000,statistics.finalExecutionDurationMs
BigQuery,159,159,2026-08-11T17:44:39.579Z,94750489021,2,Watchlist summary,3.300000000,statistics.finalExecutionDurationMs
BigQuery,160,160,2026-08-11T17:54:39.579Z,95346365011,2,Watchlist summary,3.183000000,statistics.finalExecutionDurationMs
BigQuery,161,161,2026-08-11T18:04:39.579Z,95952538048,2,Watchlist summary,3.603000000,statistics.finalExecutionDurationMs
BigQuery,162,162,2026-08-11T18:14:39.579Z,96548490823,2,Watchlist summary,3.262000000,statistics.finalExecutionDurationMs
BigQuery,163,163,2026-08-11T18:24:39.579Z,97155331056,2,Watchlist summary,3.268000000,statistics.finalExecutionDurationMs
BigQuery,164,164,2026-08-11T18:34:39.579Z,97751631895,2,Watchlist summary,3.652000000,statistics.finalExecutionDurationMs
BigQuery,165,165,2026-08-11T18:44:39.579Z,98347800336,2,Watchlist summary,3.406000000,statistics.finalExecutionDurationMs
BigQuery,166,166,2026-08-11T18:54:39.579Z,98954665038,2,Watchlist summary,4.084000000,statistics.finalExecutionDurationMs
BigQuery,167,167,2026-08-11T19:04:39.579Z,99551267495,2,Watchlist summary,3.554000000,statistics.finalExecutionDurationMs
ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,2,Watchlist summary,0.005000000,clickhouse-client --time
ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,2,Watchlist summary,0.007000000,clickhouse-client --time
ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,2,Watchlist summary,0.033000000,clickhouse-client --time
ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,2,Watchlist summary,0.009000000,clickhouse-client --time
ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,2,Watchlist summary,0.008000000,clickhouse-client --time
ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,2,Watchlist summary,0.009000000,clickhouse-client --time
ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,2,Watchlist summary,0.009000000,clickhouse-client --time
ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,2,Watchlist summary,0.009000000,clickhouse-client --time
ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,2,Watchlist summary,0.080000000,clickhouse-client --time
ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,2,Watchlist summary,0.010000000,clickhouse-client --time
ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,2,Watchlist summary,0.104000000,clickhouse-client --time
ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,2,Watchlist summary,0.090000000,clickhouse-client --time
ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,2,Watchlist summary,0.025000000,clickhouse-client --time
ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,2,Watchlist summary,0.018000000,clickhouse-client --time
ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,2,Watchlist summary,0.043000000,clickhouse-client --time
ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,2,Watchlist summary,0.017000000,clickhouse-client --time
