query_id,start_time,elapsed_seconds,query_id,table_name,used_range_restricted_scan,scanned_rows,rows_after_filter,scanned_bytes,blocks_read,local_blocks,remote_blocks,scan_seconds,max_data_skewness_pct,max_time_skewness_pct,local_spill_blocks,remote_spill_blocks,query_text
23153291,2026-08-13 13:44:10.832703,2.703777,23153291,quotes_shared.public.mv_tbl__quotes_daily__0,1,1266208,107,0,0,0,0,2.6000,58,36,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23153298,2026-08-13 13:44:14.446129,0.434362,23153298,,0,0,244,0,0,0,0,0.3352,91,18,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23153298,2026-08-13 13:44:14.446129,0.434362,23153298,quotes_shared.public.mv_tbl__quotes_daily__0,1,1266300,856,0,0,0,0,0.3306,54,93,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23153305,2026-08-13 13:44:15.468160,0.111932,23153305,,0,0,341095,0,0,0,0,0.0139,14,19,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23153305,2026-08-13 13:44:15.468160,0.111932,23153305,quotes_shared.public.mv_tbl__quotes_daily__0,1,1266300,1226557,0,0,0,0,0.0094,28,47,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23153312,2026-08-13 13:44:16.133075,0.526556,23153312,,0,0,4291,0,0,0,0,0.4370,49,25,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23153312,2026-08-13 13:44:16.133075,0.526556,23153312,quotes_shared.public.mv_tbl__quotes_daily__0,1,1266300,1226557,0,0,0,0,0.4334,47,47,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23356358,2026-08-13 13:54:07.686741,3.328154,23356358,,0,0,65,0,0,0,0,0.0196,0,71,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356358,2026-08-13 13:54:07.686741,3.328154,23356358,quotes_shared.public.mv_tbl__quotes_daily__0,1,1281019,1236011,0,0,0,0,0.9579,49,29,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356357,2026-08-13 13:54:07.687442,3.321198,23356357,,0,0,65,0,0,0,0,0.0047,0,42,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356357,2026-08-13 13:54:07.687442,3.321198,23356357,quotes_shared.public.mv_tbl__quotes_daily__0,1,1281019,1236011,0,0,0,0,0.7130,47,39,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356363,2026-08-13 13:54:11.010295,0.095406,23356363,,0,0,65,0,0,0,0,0.0057,0,88,0,0,SELECT COUNT(*) FROM quotes_daily
23356363,2026-08-13 13:54:11.010295,0.095406,23356363,quotes_shared.public.mv_tbl__quotes_daily__0,1,1280665,1236011,0,0,0,0,0.0024,46,21,0,0,SELECT COUNT(*) FROM quotes_daily
23356364,2026-08-13 13:54:11.016799,0.088715,23356364,,0,0,65,0,0,0,0,0.0052,0,44,0,0,SELECT COUNT(*) FROM quotes_daily
23356364,2026-08-13 13:54:11.016799,0.088715,23356364,quotes_shared.public.mv_tbl__quotes_daily__0,1,1280665,1236011,0,0,0,0,0.0028,57,29,0,0,SELECT COUNT(*) FROM quotes_daily
23356372,2026-08-13 13:54:11.107200,210.127509,23356372,,0,0,185243277,0,0,0,0,207.4569,27,37,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
23356372,2026-08-13 13:54:11.107200,210.127509,23356372,quotes_shared.public.mv_tbl__quotes_typed__0,1,17482173889,61747759,0,0,0,0,207.0633,15,1,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
23356369,2026-08-13 13:54:11.107561,5.791255,23356369,,0,0,65,0,0,0,0,0.0046,0,39,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23356369,2026-08-13 13:54:11.107561,5.791255,23356369,quotes_shared.public.mv_tbl__quotes_daily__0,1,1280893,108,0,0,0,0,5.6854,62,17,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23356382,2026-08-13 13:54:17.827901,0.460329,23356382,,0,0,251,0,0,0,0,0.3628,91,21,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23356382,2026-08-13 13:54:17.827901,0.460329,23356382,quotes_shared.public.mv_tbl__quotes_daily__0,1,1281019,864,0,0,0,0,0.3576,35,92,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23356389,2026-08-13 13:54:19.036948,0.105272,23356389,,0,0,342571,0,0,0,0,0.0193,14,25,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23356389,2026-08-13 13:54:19.036948,0.105272,23356389,quotes_shared.public.mv_tbl__quotes_daily__0,1,1281019,1236011,0,0,0,0,0.0101,30,29,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23356396,2026-08-13 13:54:19.787541,0.530872,23356396,,0,0,4324,0,0,0,0,0.4470,48,75,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23356396,2026-08-13 13:54:19.787541,0.530872,23356396,quotes_shared.public.mv_tbl__quotes_daily__0,1,1281019,1236011,0,0,0,0,0.4377,41,29,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23356502,2026-08-13 13:57:41.879053,310.6047,23356502,,0,0,97,0,0,0,0,0.0603,0,24,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
23356502,2026-08-13 13:57:41.879053,310.6047,23356502,quotes_shared.public.mv_tbl__quotes_typed__0,1,17546941346,61900844,0,0,0,0,308.3154,21,1,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
23356646,2026-08-13 14:02:53.231818,178.054849,23356646,,0,0,186399174,0,0,0,0,173.1936,26,33,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
23356646,2026-08-13 14:02:53.231818,178.054849,23356646,quotes_shared.public.mv_tbl__quotes_streamed__0,1,37267875197,62133058,0,0,0,0,171.8471,12,0,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
23356676,2026-08-13 14:03:56.844110,2.679572,23356676,,0,0,65,0,0,0,0,0.0024,0,32,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356676,2026-08-13 14:03:56.844110,2.679572,23356676,quotes_shared.public.mv_tbl__quotes_daily__0,1,1284075,1246496,0,0,0,0,0.9925,38,38,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23356679,2026-08-13 14:03:59.525277,0.08364,23356679,,0,0,65,0,0,0,0,0.0020,0,26,0,0,SELECT COUNT(*) FROM quotes_daily
23356679,2026-08-13 14:03:59.525277,0.08364,23356679,quotes_shared.public.mv_tbl__quotes_daily__0,1,1283955,1246496,0,0,0,0,0.0012,42,16,0,0,SELECT COUNT(*) FROM quotes_daily
23356682,2026-08-13 14:03:59.610499,3.020512,23356682,,0,0,65,0,0,0,0,0.0103,0,30,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23356682,2026-08-13 14:03:59.610499,3.020512,23356682,quotes_shared.public.mv_tbl__quotes_daily__0,1,1283908,109,0,0,0,0,2.9269,69,34,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23356689,2026-08-13 14:04:03.557134,0.112245,23356689,,0,0,250,0,0,0,0,0.0179,91,26,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23356689,2026-08-13 14:04:03.557134,0.112245,23356689,quotes_shared.public.mv_tbl__quotes_daily__0,1,1284075,872,0,0,0,0,0.0054,35,24,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23356698,2026-08-13 14:04:04.315544,0.24971,23356698,,0,0,346337,0,0,0,0,0.1649,14,70,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23356698,2026-08-13 14:04:04.315544,0.24971,23356698,quotes_shared.public.mv_tbl__quotes_daily__0,1,1284075,1246496,0,0,0,0,0.0064,28,35,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23356705,2026-08-13 14:04:05.204234,0.466348,23356705,,0,0,4356,0,0,0,0,0.3848,48,26,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23356705,2026-08-13 14:04:05.204234,0.466348,23356705,quotes_shared.public.mv_tbl__quotes_daily__0,1,1284075,1246496,0,0,0,0,0.3800,37,34,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23356772,2026-08-13 14:05:51.927460,92.35688,23356772,,0,0,97,0,0,0,0,0.0587,0,27,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
23356772,2026-08-13 14:05:51.927460,92.35688,23356772,quotes_shared.public.mv_tbl__quotes_streamed__0,1,37444031169,62267855,0,0,0,0,90.2142,15,3,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
23559429,2026-08-13 14:14:07.361889,3.418532,23559429,,0,0,65,0,0,0,0,0.0025,0,38,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23559429,2026-08-13 14:14:07.361889,3.418532,23559429,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291921,1256759,0,0,0,0,1.0310,47,31,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23559432,2026-08-13 14:14:10.782290,0.091236,23559432,,0,0,65,0,0,0,0,0.0050,0,32,0,0,SELECT COUNT(*) FROM quotes_daily
23559432,2026-08-13 14:14:10.782290,0.091236,23559432,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291921,1256759,0,0,0,0,0.0028,47,48,0,0,SELECT COUNT(*) FROM quotes_daily
23559435,2026-08-13 14:14:10.875385,2.973413,23559435,,0,0,65,0,0,0,0,0.0027,0,35,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23559435,2026-08-13 14:14:10.875385,2.973413,23559435,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291874,110,0,0,0,0,2.8761,65,30,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23559442,2026-08-13 14:14:14.721568,0.512325,23559442,,0,0,252,0,0,0,0,0.4162,91,25,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23559442,2026-08-13 14:14:14.721568,0.512325,23559442,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291921,880,0,0,0,0,0.4112,50,93,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23559449,2026-08-13 14:14:15.858429,0.101671,23559449,,0,0,343661,0,0,0,0,0.0161,14,30,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23559449,2026-08-13 14:14:15.858429,0.101671,23559449,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291921,1256759,0,0,0,0,0.0080,27,20,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23559456,2026-08-13 14:14:16.558248,0.475679,23559456,,0,0,4388,0,0,0,0,0.3908,48,27,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23559456,2026-08-13 14:14:16.558248,0.475679,23559456,quotes_shared.public.mv_tbl__quotes_daily__0,1,1291921,1256759,0,0,0,0,0.3874,45,36,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23762501,2026-08-13 14:24:07.759333,3.768695,23762501,,0,0,65,0,0,0,0,0.0076,0,29,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23762501,2026-08-13 14:24:07.759333,3.768695,23762501,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302990,1263933,0,0,0,0,1.0344,48,33,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23762504,2026-08-13 14:24:11.529951,0.086512,23762504,,0,0,65,0,0,0,0,0.0020,0,23,0,0,SELECT COUNT(*) FROM quotes_daily
23762504,2026-08-13 14:24:11.529951,0.086512,23762504,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302974,1263933,0,0,0,0,0.0013,29,13,0,0,SELECT COUNT(*) FROM quotes_daily
23762507,2026-08-13 14:24:11.618365,2.628585,23762507,,0,0,65,0,0,0,0,0.0024,0,33,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23762507,2026-08-13 14:24:11.618365,2.628585,23762507,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302927,110,0,0,0,0,2.5333,61,34,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23762514,2026-08-13 14:24:15.211905,0.457608,23762514,,0,0,255,0,0,0,0,0.3613,91,23,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23762514,2026-08-13 14:24:15.211905,0.457608,23762514,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302990,881,0,0,0,0,0.3577,43,93,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23762521,2026-08-13 14:24:16.307943,0.101419,23762521,,0,0,346096,0,0,0,0,0.0148,13,28,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23762521,2026-08-13 14:24:16.307943,0.101419,23762521,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302990,1263933,0,0,0,0,0.0096,29,35,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23762528,2026-08-13 14:24:17.044282,0.457798,23762528,,0,0,4408,0,0,0,0,0.3751,47,21,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23762528,2026-08-13 14:24:17.044282,0.457798,23762528,quotes_shared.public.mv_tbl__quotes_daily__0,1,1302990,1263933,0,0,0,0,0.3721,39,35,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23965573,2026-08-13 14:34:08.470506,3.771644,23965573,,0,0,65,0,0,0,0,0.0027,0,29,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23965573,2026-08-13 14:34:08.470506,3.771644,23965573,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303398,1267847,0,0,0,0,1.1160,40,28,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
23965576,2026-08-13 14:34:12.244069,0.08401,23965576,,0,0,65,0,0,0,0,0.0020,0,29,0,0,SELECT COUNT(*) FROM quotes_daily
23965576,2026-08-13 14:34:12.244069,0.08401,23965576,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303230,1267847,0,0,0,0,0.0014,34,11,0,0,SELECT COUNT(*) FROM quotes_daily
23965579,2026-08-13 14:34:12.329930,2.858546,23965579,,0,0,65,0,0,0,0,0.0024,0,31,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23965579,2026-08-13 14:34:12.329930,2.858546,23965579,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303183,111,0,0,0,0,2.7647,65,28,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
23965586,2026-08-13 14:34:16.057758,0.454048,23965586,,0,0,255,0,0,0,0,0.3602,91,20,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23965586,2026-08-13 14:34:16.057758,0.454048,23965586,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303398,888,0,0,0,0,0.3555,49,93,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
23965593,2026-08-13 14:34:17.137647,0.094194,23965593,,0,0,348375,0,0,0,0,0.0124,14,68,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23965593,2026-08-13 14:34:17.137647,0.094194,23965593,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303398,1267847,0,0,0,0,0.0079,29,22,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
23965601,2026-08-13 14:34:17.850875,0.472516,23965601,,0,0,4420,0,0,0,0,0.3910,47,35,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
23965601,2026-08-13 14:34:17.850875,0.472516,23965601,quotes_shared.public.mv_tbl__quotes_daily__0,1,1303398,1267847,0,0,0,0,0.3789,35,32,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
