provider,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source,included_in_plot
bigquery,BigQuery,95,95,2026-08-11T07:04:39.579Z,56401181351,2,Watchlist summary,2.94,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,96,96,2026-08-11T07:14:39.579Z,56997628105,2,Watchlist summary,3.741,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,97,97,2026-08-11T07:24:39.579Z,57593250309,2,Watchlist summary,3.228,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,98,98,2026-08-11T07:34:39.579Z,58199490624,2,Watchlist summary,3.392,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,99,99,2026-08-11T07:44:39.579Z,58795901440,2,Watchlist summary,4.361,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,100,100,2026-08-11T07:54:39.579Z,59401622999,2,Watchlist summary,4.785,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,101,101,2026-08-11T08:04:39.579Z,59998313547,2,Watchlist summary,3.622,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,102,102,2026-08-11T08:14:39.579Z,60593666265,2,Watchlist summary,3.517,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,103,103,2026-08-11T08:24:39.579Z,61199564057,2,Watchlist summary,3.247,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,104,104,2026-08-11T08:34:39.579Z,61795448255,2,Watchlist summary,3.122,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,105,105,2026-08-11T08:44:39.579Z,62390940934,2,Watchlist summary,2.804,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,106,106,2026-08-11T08:54:39.579Z,62997805260,2,Watchlist summary,3.57,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,107,107,2026-08-11T09:04:39.579Z,63592256087,2,Watchlist summary,4.063,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,108,108,2026-08-11T09:14:39.579Z,64197589145,2,Watchlist summary,4.026,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,109,109,2026-08-11T09:24:39.579Z,64793072681,2,Watchlist summary,4.076,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,110,110,2026-08-11T09:34:39.579Z,65388044598,2,Watchlist summary,3.615,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,111,111,2026-08-11T09:44:39.579Z,65994164426,2,Watchlist summary,2.887,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,112,112,2026-08-11T09:54:39.579Z,66590125293,2,Watchlist summary,2.516,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,113,113,2026-08-11T10:04:39.579Z,67194687348,2,Watchlist summary,3.569,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,114,114,2026-08-11T10:14:39.579Z,67789162648,2,Watchlist summary,2.94,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,115,115,2026-08-11T10:24:39.579Z,68385889621,2,Watchlist summary,3.043,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,116,116,2026-08-11T10:34:39.579Z,68990654754,2,Watchlist summary,3.729,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,117,117,2026-08-11T10:44:39.579Z,69586595245,2,Watchlist summary,2.918,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,118,118,2026-08-11T10:54:39.579Z,70181947963,2,Watchlist summary,3.325,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,119,119,2026-08-11T11:04:39.579Z,70786952988,2,Watchlist summary,3.737,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,120,120,2026-08-11T11:14:39.579Z,71381571380,2,Watchlist summary,2.799,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,121,121,2026-08-11T11:24:39.579Z,71987342393,2,Watchlist summary,4.31,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,122,122,2026-08-11T11:34:39.579Z,72582825929,2,Watchlist summary,2.948,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,123,123,2026-08-11T11:44:39.579Z,73177660123,2,Watchlist summary,3.301,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,124,124,2026-08-11T11:54:39.579Z,73782641795,2,Watchlist summary,2.811,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,125,125,2026-08-11T12:04:39.579Z,74377938858,2,Watchlist summary,2.802,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,126,126,2026-08-11T12:14:39.579Z,74982628757,2,Watchlist summary,3.366,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,127,127,2026-08-11T12:24:39.579Z,75577981475,2,Watchlist summary,2.679,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,128,128,2026-08-11T12:34:39.579Z,76173291864,2,Watchlist summary,2.932,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,129,129,2026-08-11T12:44:39.579Z,76777893607,2,Watchlist summary,2.725,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,130,130,2026-08-11T12:54:39.579Z,77372955611,2,Watchlist summary,3.044,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,131,131,2026-08-11T13:04:39.579Z,77978642951,2,Watchlist summary,3.305,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,132,132,2026-08-11T13:14:39.579Z,78572993475,2,Watchlist summary,3.448,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,133,133,2026-08-11T13:24:39.579Z,79170037334,2,Watchlist summary,2.957,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,134,134,2026-08-11T13:34:39.579Z,79767221504,2,Watchlist summary,4.286,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,135,135,2026-08-11T13:44:39.579Z,80362814944,2,Watchlist summary,3.224,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,136,136,2026-08-11T13:54:39.579Z,80957551411,2,Watchlist summary,2.938,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,137,137,2026-08-11T14:04:39.579Z,81563124178,2,Watchlist summary,3.531,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,138,138,2026-08-11T14:14:39.579Z,82159036590,2,Watchlist summary,2.845,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,139,139,2026-08-11T14:24:39.579Z,82761715116,2,Watchlist summary,3.417,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,140,140,2026-08-11T14:34:39.579Z,83356722509,2,Watchlist summary,3.521,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,141,141,2026-08-11T14:44:39.579Z,83952456673,2,Watchlist summary,2.881,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,142,142,2026-08-11T14:54:39.579Z,84558774276,2,Watchlist summary,4.794,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,143,143,2026-08-11T15:04:39.579Z,85153080450,2,Watchlist summary,5.254,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,144,144,2026-08-11T15:14:39.579Z,85748630590,2,Watchlist summary,2.963,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,145,145,2026-08-11T15:24:39.579Z,86354594018,2,Watchlist summary,3.505,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,146,146,2026-08-11T15:34:39.579Z,86950287826,2,Watchlist summary,3.251,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,147,147,2026-08-11T15:44:39.579Z,87546429181,2,Watchlist summary,2.748,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,148,148,2026-08-11T15:54:39.579Z,88153549997,2,Watchlist summary,4.004,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,149,149,2026-08-11T16:04:39.579Z,88749556805,2,Watchlist summary,3.916,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,150,150,2026-08-11T16:14:39.579Z,89346074656,2,Watchlist summary,3.398,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,151,151,2026-08-11T16:24:39.579Z,89952672588,2,Watchlist summary,3.073,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,152,152,2026-08-11T16:34:39.579Z,90547693478,2,Watchlist summary,3.812,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,153,153,2026-08-11T16:44:39.579Z,91154749774,2,Watchlist summary,3.734,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,154,154,2026-08-11T16:54:39.579Z,91751279854,2,Watchlist summary,3.141,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,155,155,2026-08-11T17:04:39.579Z,92346120006,2,Watchlist summary,4.228,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,156,156,2026-08-11T17:14:39.579Z,92951947412,2,Watchlist summary,3.832,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,157,157,2026-08-11T17:24:39.579Z,93548598329,2,Watchlist summary,3.09,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,158,158,2026-08-11T17:34:39.579Z,94154137006,2,Watchlist summary,3.408,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,159,159,2026-08-11T17:44:39.579Z,94750489021,2,Watchlist summary,3.3,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,160,160,2026-08-11T17:54:39.579Z,95346365011,2,Watchlist summary,3.183,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,161,161,2026-08-11T18:04:39.579Z,95952538048,2,Watchlist summary,3.603,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,162,162,2026-08-11T18:14:39.579Z,96548490823,2,Watchlist summary,3.262,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,163,163,2026-08-11T18:24:39.579Z,97155331056,2,Watchlist summary,3.268,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,164,164,2026-08-11T18:34:39.579Z,97751631895,2,Watchlist summary,3.652,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,165,165,2026-08-11T18:44:39.579Z,98347800336,2,Watchlist summary,3.406,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,166,166,2026-08-11T18:54:39.579Z,98954665038,2,Watchlist summary,4.084,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,167,167,2026-08-11T19:04:39.579Z,99551267495,2,Watchlist summary,3.554,statistics.finalExecutionDurationMs,True
redshift,Redshift Serverless,2,2,2026-08-12T17:03:57Z,539118925,2,Watchlist summary,0.54595,clickhouse-client --time,True
redshift,Redshift Serverless,3,3,2026-08-12T17:14:09Z,1140532594,2,Watchlist summary,0.500239,clickhouse-client --time,True
redshift,Redshift Serverless,4,4,2026-08-12T17:24:09Z,1740468180,2,Watchlist summary,0.615103,clickhouse-client --time,True
redshift,Redshift Serverless,5,5,2026-08-12T17:34:09Z,2341513280,2,Watchlist summary,0.552129,clickhouse-client --time,True
redshift,Redshift Serverless,6,6,2026-08-12T17:44:10Z,2939871289,2,Watchlist summary,0.395472,clickhouse-client --time,True
redshift,Redshift Serverless,7,7,2026-08-12T17:54:09Z,3539132196,2,Watchlist summary,0.576231,clickhouse-client --time,True
redshift,Redshift Serverless,8,8,2026-08-12T18:04:10Z,4143068739,2,Watchlist summary,0.476454,clickhouse-client --time,True
redshift,Redshift Serverless,9,9,2026-08-12T18:13:59Z,4741930895,2,Watchlist summary,0.440905,clickhouse-client --time,True
redshift,Redshift Serverless,10,10,2026-08-12T18:24:10Z,5339083784,2,Watchlist summary,0.517914,clickhouse-client --time,True
redshift,Redshift Serverless,11,11,2026-08-12T18:34:10Z,5938849921,2,Watchlist summary,0.418676,clickhouse-client --time,True
redshift,Redshift Serverless,12,12,2026-08-12T18:44:09Z,6538854893,2,Watchlist summary,0.469427,clickhouse-client --time,True
redshift,Redshift Serverless,13,13,2026-08-12T18:54:09Z,7142932703,2,Watchlist summary,0.515025,clickhouse-client --time,True
redshift,Redshift Serverless,14,14,2026-08-12T19:04:10Z,7739391998,2,Watchlist summary,0.428464,clickhouse-client --time,True
redshift,Redshift Serverless,15,15,2026-08-12T19:14:10Z,8397564229,2,Watchlist summary,0.352657,clickhouse-client --time,True
redshift,Redshift Serverless,16,16,2026-08-12T19:24:10Z,8937866655,2,Watchlist summary,0.433187,clickhouse-client --time,True
redshift,Redshift Serverless,17,17,2026-08-12T19:34:10Z,9542609644,2,Watchlist summary,0.366592,clickhouse-client --time,True
redshift,Redshift Serverless,18,18,2026-08-12T19:44:10Z,10140144267,2,Watchlist summary,0.385671,clickhouse-client --time,True
redshift,Redshift Serverless,19,19,2026-08-12T19:54:10Z,10739646237,2,Watchlist summary,0.536454,clickhouse-client --time,True
redshift,Redshift Serverless,20,20,2026-08-12T20:03:59Z,11339027808,2,Watchlist summary,0.29207,clickhouse-client --time,True
redshift,Redshift Serverless,21,21,2026-08-12T20:14:09Z,11941589977,2,Watchlist summary,0.469555,clickhouse-client --time,True
redshift,Redshift Serverless,22,22,2026-08-12T20:24:10Z,12534774797,2,Watchlist summary,0.431943,clickhouse-client --time,True
redshift,Redshift Serverless,23,23,2026-08-12T20:34:10Z,13143146482,2,Watchlist summary,0.366275,clickhouse-client --time,True
redshift,Redshift Serverless,24,24,2026-08-12T20:44:10Z,13741229534,2,Watchlist summary,0.390831,clickhouse-client --time,True
redshift,Redshift Serverless,25,25,2026-08-12T20:54:09Z,14346887362,2,Watchlist summary,3.195749,clickhouse-client --time,True
redshift,Redshift Serverless,26,26,2026-08-12T21:03:59Z,14942522975,2,Watchlist summary,0.288809,clickhouse-client --time,True
redshift,Redshift Serverless,27,27,2026-08-12T21:14:09Z,15539438649,2,Watchlist summary,0.365698,clickhouse-client --time,True
redshift,Redshift Serverless,28,28,2026-08-12T21:24:09Z,16138130017,2,Watchlist summary,0.380237,clickhouse-client --time,True
redshift,Redshift Serverless,29,29,2026-08-12T21:34:09Z,16739010996,2,Watchlist summary,0.398123,clickhouse-client --time,True
redshift,Redshift Serverless,30,30,2026-08-12T21:44:09Z,17338005403,2,Watchlist summary,0.397045,clickhouse-client --time,True
redshift,Redshift Serverless,31,31,2026-08-12T21:54:10Z,17944900380,2,Watchlist summary,0.469775,clickhouse-client --time,True
redshift,Redshift Serverless,32,32,2026-08-12T22:03:58Z,18545538648,2,Watchlist summary,0.247006,clickhouse-client --time,True
redshift,Redshift Serverless,33,33,2026-08-12T22:13:59Z,19141064210,2,Watchlist summary,0.405876,clickhouse-client --time,True
redshift,Redshift Serverless,34,34,2026-08-12T22:24:10Z,19742262546,2,Watchlist summary,0.444484,clickhouse-client --time,True
redshift,Redshift Serverless,35,35,2026-08-12T22:34:09Z,20336924476,2,Watchlist summary,0.451045,clickhouse-client --time,True
redshift,Redshift Serverless,36,36,2026-08-12T22:44:08Z,20936890438,2,Watchlist summary,0.399171,clickhouse-client --time,True
redshift,Redshift Serverless,37,37,2026-08-12T22:54:09Z,21541024360,2,Watchlist summary,0.446971,clickhouse-client --time,True
redshift,Redshift Serverless,38,38,2026-08-12T23:03:59Z,22141942247,2,Watchlist summary,0.084459,clickhouse-client --time,True
redshift,Redshift Serverless,39,39,2026-08-12T23:14:09Z,22758184357,2,Watchlist summary,0.424,clickhouse-client --time,True
redshift,Redshift Serverless,40,40,2026-08-12T23:24:10Z,23357488818,2,Watchlist summary,0.461917,clickhouse-client --time,True
redshift,Redshift Serverless,41,41,2026-08-12T23:34:10Z,23959033974,2,Watchlist summary,0.406249,clickhouse-client --time,True
redshift,Redshift Serverless,42,42,2026-08-12T23:44:10Z,24560889162,2,Watchlist summary,0.44501,clickhouse-client --time,True
redshift,Redshift Serverless,43,43,2026-08-12T23:54:09Z,25158046681,2,Watchlist summary,0.463173,clickhouse-client --time,True
redshift,Redshift Serverless,44,44,2026-08-13T00:04:00Z,25757709650,2,Watchlist summary,0.091702,clickhouse-client --time,True
redshift,Redshift Serverless,45,45,2026-08-13T00:14:09Z,26360830738,2,Watchlist summary,0.443245,clickhouse-client --time,True
redshift,Redshift Serverless,46,46,2026-08-13T00:24:10Z,26959822278,2,Watchlist summary,0.450075,clickhouse-client --time,True
redshift,Redshift Serverless,47,47,2026-08-13T00:34:09Z,27560204587,2,Watchlist summary,0.455633,clickhouse-client --time,True
redshift,Redshift Serverless,48,48,2026-08-13T00:44:10Z,28157928300,2,Watchlist summary,0.463688,clickhouse-client --time,True
redshift,Redshift Serverless,49,49,2026-08-13T00:54:10Z,28758932048,2,Watchlist summary,0.4045,clickhouse-client --time,True
redshift,Redshift Serverless,50,50,2026-08-13T01:03:57Z,29358572401,2,Watchlist summary,0.095531,clickhouse-client --time,True
redshift,Redshift Serverless,51,51,2026-08-13T01:14:10Z,29960296771,2,Watchlist summary,0.453851,clickhouse-client --time,True
redshift,Redshift Serverless,52,52,2026-08-13T01:24:10Z,30565269536,2,Watchlist summary,0.455542,clickhouse-client --time,True
redshift,Redshift Serverless,53,53,2026-08-13T01:34:10Z,31160331272,2,Watchlist summary,0.420403,clickhouse-client --time,True
redshift,Redshift Serverless,54,54,2026-08-13T01:44:10Z,31757290992,2,Watchlist summary,0.426996,clickhouse-client --time,True
redshift,Redshift Serverless,55,55,2026-08-13T01:54:10Z,32358986128,2,Watchlist summary,0.610118,clickhouse-client --time,True
redshift,Redshift Serverless,56,56,2026-08-13T02:03:59Z,32960605673,2,Watchlist summary,0.101936,clickhouse-client --time,True
redshift,Redshift Serverless,57,57,2026-08-13T02:14:10Z,33563974195,2,Watchlist summary,0.434575,clickhouse-client --time,True
redshift,Redshift Serverless,58,58,2026-08-13T02:24:10Z,34158960136,2,Watchlist summary,0.471149,clickhouse-client --time,True
redshift,Redshift Serverless,59,59,2026-08-13T02:34:09Z,34760301912,2,Watchlist summary,0.424897,clickhouse-client --time,True
redshift,Redshift Serverless,60,60,2026-08-13T02:44:10Z,35362314543,2,Watchlist summary,0.378277,clickhouse-client --time,True
redshift,Redshift Serverless,61,61,2026-08-13T02:54:08Z,35960573077,2,Watchlist summary,0.453109,clickhouse-client --time,True
redshift,Redshift Serverless,62,62,2026-08-13T03:04:00Z,36560901115,2,Watchlist summary,0.287676,clickhouse-client --time,True
redshift,Redshift Serverless,63,63,2026-08-13T03:14:00Z,37099726907,2,Watchlist summary,0.092967,clickhouse-client --time,True
redshift,Redshift Serverless,64,64,2026-08-13T03:24:11Z,37759210155,2,Watchlist summary,0.496226,clickhouse-client --time,True
redshift,Redshift Serverless,65,65,2026-08-13T03:34:12Z,38369452934,2,Watchlist summary,0.468414,clickhouse-client --time,True
redshift,Redshift Serverless,66,66,2026-08-13T03:44:11Z,38970108594,2,Watchlist summary,0.425826,clickhouse-client --time,True
redshift,Redshift Serverless,67,67,2026-08-13T03:54:10Z,39507372773,2,Watchlist summary,2.620859,clickhouse-client --time,True
redshift,Redshift Serverless,68,68,2026-08-13T04:03:59Z,40110348668,2,Watchlist summary,0.087945,clickhouse-client --time,True
redshift,Redshift Serverless,69,69,2026-08-13T04:14:11Z,40708457686,2,Watchlist summary,2.55144,clickhouse-client --time,True
redshift,Redshift Serverless,70,70,2026-08-13T04:24:11Z,41311191300,2,Watchlist summary,0.395448,clickhouse-client --time,True
redshift,Redshift Serverless,71,71,2026-08-13T04:34:12Z,41969213855,2,Watchlist summary,0.424716,clickhouse-client --time,True
redshift,Redshift Serverless,72,72,2026-08-13T04:44:10Z,42510673827,2,Watchlist summary,2.283765,clickhouse-client --time,True
redshift,Redshift Serverless,73,73,2026-08-13T04:54:10Z,43113715625,2,Watchlist summary,2.49984,clickhouse-client --time,True
redshift,Redshift Serverless,74,74,2026-08-13T05:03:59Z,43708992758,2,Watchlist summary,0.103992,clickhouse-client --time,True
redshift,Redshift Serverless,75,75,2026-08-13T05:14:12Z,44306002093,2,Watchlist summary,0.430782,clickhouse-client --time,True
redshift,Redshift Serverless,76,76,2026-08-13T05:24:13Z,44972171093,2,Watchlist summary,0.443285,clickhouse-client --time,True
redshift,Redshift Serverless,77,77,2026-08-13T05:34:10Z,45569434778,2,Watchlist summary,0.436172,clickhouse-client --time,True
redshift,Redshift Serverless,78,78,2026-08-13T05:44:11Z,46170593122,2,Watchlist summary,0.401527,clickhouse-client --time,True
redshift,Redshift Serverless,79,79,2026-08-13T05:54:12Z,46769882264,2,Watchlist summary,0.433788,clickhouse-client --time,True
redshift,Redshift Serverless,80,80,2026-08-13T06:03:59Z,47307695739,2,Watchlist summary,0.100988,clickhouse-client --time,True
redshift,Redshift Serverless,81,81,2026-08-13T06:14:10Z,47908162093,2,Watchlist summary,2.293723,clickhouse-client --time,True
redshift,Redshift Serverless,82,82,2026-08-13T06:24:09Z,48569875455,2,Watchlist summary,0.4738,clickhouse-client --time,True
redshift,Redshift Serverless,83,83,2026-08-13T06:34:12Z,49170649113,2,Watchlist summary,0.433737,clickhouse-client --time,True
redshift,Redshift Serverless,84,84,2026-08-13T06:44:11Z,49769405745,2,Watchlist summary,0.407029,clickhouse-client --time,True
redshift,Redshift Serverless,85,85,2026-08-13T06:54:10Z,50311961071,2,Watchlist summary,2.492056,clickhouse-client --time,True
redshift,Redshift Serverless,86,86,2026-08-13T07:03:59Z,50902916441,2,Watchlist summary,0.094763,clickhouse-client --time,True
redshift,Redshift Serverless,87,87,2026-08-13T07:14:11Z,51569862364,2,Watchlist summary,0.408297,clickhouse-client --time,True
redshift,Redshift Serverless,88,88,2026-08-13T07:24:11Z,52111833800,2,Watchlist summary,0.44051,clickhouse-client --time,True
redshift,Redshift Serverless,89,89,2026-08-13T07:34:10Z,52797800664,2,Watchlist summary,0.422722,clickhouse-client --time,True
redshift,Redshift Serverless,90,90,2026-08-13T07:44:10Z,53339137987,2,Watchlist summary,0.388961,clickhouse-client --time,True
redshift,Redshift Serverless,91,91,2026-08-13T07:54:11Z,53928907694,2,Watchlist summary,0.429836,clickhouse-client --time,True
redshift,Redshift Serverless,92,92,2026-08-13T08:03:59Z,54532055276,2,Watchlist summary,0.094246,clickhouse-client --time,True
redshift,Redshift Serverless,93,93,2026-08-13T08:14:11Z,55128344953,2,Watchlist summary,0.406198,clickhouse-client --time,True
redshift,Redshift Serverless,94,94,2026-08-13T08:24:10Z,55729088882,2,Watchlist summary,0.409112,clickhouse-client --time,True
redshift,Redshift Serverless,95,95,2026-08-13T08:34:10Z,56328131726,2,Watchlist summary,0.39651,clickhouse-client --time,True
redshift,Redshift Serverless,96,96,2026-08-13T08:44:10Z,56929528891,2,Watchlist summary,0.409755,clickhouse-client --time,True
redshift,Redshift Serverless,97,97,2026-08-13T08:54:10Z,57534735475,2,Watchlist summary,0.366473,clickhouse-client --time,True
redshift,Redshift Serverless,98,98,2026-08-13T09:03:58Z,58132621215,2,Watchlist summary,2.008898,clickhouse-client --time,True
redshift,Redshift Serverless,99,99,2026-08-13T09:14:10Z,58728900353,2,Watchlist summary,0.379921,clickhouse-client --time,True
redshift,Redshift Serverless,100,100,2026-08-13T09:24:09Z,59328863090,2,Watchlist summary,0.410187,clickhouse-client --time,True
redshift,Redshift Serverless,101,101,2026-08-13T09:34:11Z,59932424550,2,Watchlist summary,0.384387,clickhouse-client --time,True
redshift,Redshift Serverless,102,102,2026-08-13T09:44:11Z,60528538925,2,Watchlist summary,0.393277,clickhouse-client --time,True
redshift,Redshift Serverless,103,103,2026-08-13T09:54:12Z,61127219937,2,Watchlist summary,0.391828,clickhouse-client --time,True
redshift,Redshift Serverless,104,104,2026-08-13T10:03:58Z,61728943805,2,Watchlist summary,0.106458,clickhouse-client --time,True
redshift,Redshift Serverless,105,105,2026-08-13T10:14:11Z,62331267479,2,Watchlist summary,0.409141,clickhouse-client --time,True
redshift,Redshift Serverless,106,106,2026-08-13T10:24:10Z,62931770608,2,Watchlist summary,0.434748,clickhouse-client --time,True
redshift,Redshift Serverless,107,107,2026-08-13T10:34:11Z,63530017412,2,Watchlist summary,0.43665,clickhouse-client --time,True
redshift,Redshift Serverless,108,108,2026-08-13T10:44:11Z,64131258918,2,Watchlist summary,0.389373,clickhouse-client --time,True
redshift,Redshift Serverless,109,109,2026-08-13T10:54:10Z,64726881755,2,Watchlist summary,0.456522,clickhouse-client --time,True
redshift,Redshift Serverless,110,110,2026-08-13T11:03:59Z,65328955508,2,Watchlist summary,0.121349,clickhouse-client --time,True
redshift,Redshift Serverless,111,111,2026-08-13T11:14:10Z,65926809029,2,Watchlist summary,0.42463,clickhouse-client --time,True
redshift,Redshift Serverless,112,112,2026-08-13T11:24:12Z,66527854638,2,Watchlist summary,0.391763,clickhouse-client --time,True
redshift,Redshift Serverless,113,113,2026-08-13T11:34:11Z,67128664727,2,Watchlist summary,0.42236,clickhouse-client --time,True
redshift,Redshift Serverless,114,114,2026-08-13T11:44:10Z,67790387128,2,Watchlist summary,0.447463,clickhouse-client --time,True
redshift,Redshift Serverless,115,115,2026-08-13T11:54:10Z,68330088073,2,Watchlist summary,0.470372,clickhouse-client --time,True
redshift,Redshift Serverless,116,116,2026-08-13T12:03:59Z,68929344858,2,Watchlist summary,0.118444,clickhouse-client --time,True
redshift,Redshift Serverless,117,117,2026-08-13T12:14:11Z,69529528941,2,Watchlist summary,0.444947,clickhouse-client --time,True
redshift,Redshift Serverless,118,118,2026-08-13T12:24:11Z,70132993820,2,Watchlist summary,0.554306,clickhouse-client --time,True
redshift,Redshift Serverless,119,119,2026-08-13T12:34:11Z,70742571187,2,Watchlist summary,0.506411,clickhouse-client --time,True
redshift,Redshift Serverless,120,120,2026-08-13T12:44:10Z,71342431867,2,Watchlist summary,0.439128,clickhouse-client --time,True
redshift,Redshift Serverless,121,121,2026-08-13T12:54:09Z,71946007841,2,Watchlist summary,0.436619,clickhouse-client --time,True
redshift,Redshift Serverless,122,122,2026-08-13T13:04:00Z,72546298660,2,Watchlist summary,0.111949,clickhouse-client --time,True
redshift,Redshift Serverless,123,123,2026-08-13T13:14:12Z,73143825074,2,Watchlist summary,0.441874,clickhouse-client --time,True
redshift,Redshift Serverless,124,124,2026-08-13T13:24:10Z,73740624098,2,Watchlist summary,0.507472,clickhouse-client --time,True
redshift,Redshift Serverless,125,125,2026-08-13T13:34:11Z,74341621634,2,Watchlist summary,0.472687,clickhouse-client --time,True
redshift,Redshift Serverless,126,126,2026-08-13T13:44:10Z,74941549148,2,Watchlist summary,0.434362,clickhouse-client --time,True
redshift,Redshift Serverless,127,127,2026-08-13T13:54:11Z,75540057221,2,Watchlist summary,0.460329,clickhouse-client --time,True
redshift,Redshift Serverless,128,128,2026-08-13T14:03:59Z,76141857339,2,Watchlist summary,0.112245,clickhouse-client --time,True
redshift,Redshift Serverless,129,129,2026-08-13T14:14:10Z,76744332234,2,Watchlist summary,0.512325,clickhouse-client --time,True
redshift,Redshift Serverless,130,130,2026-08-13T14:24:11Z,77343838333,2,Watchlist summary,0.457608,clickhouse-client --time,True
redshift,Redshift Serverless,131,131,2026-08-13T14:34:12Z,77945716216,2,Watchlist summary,0.454048,clickhouse-client --time,True
redshift,Redshift Serverless,132,132,2026-08-13T14:44:11Z,78542454275,2,Watchlist summary,0.457723,clickhouse-client --time,True
redshift,Redshift Serverless,133,133,2026-08-13T14:54:11Z,79146527318,2,Watchlist summary,0.428913,clickhouse-client --time,True
redshift,Redshift Serverless,134,134,2026-08-13T15:03:59Z,79742012314,2,Watchlist summary,0.103722,clickhouse-client --time,True
redshift,Redshift Serverless,135,135,2026-08-13T15:14:00Z,80344363553,2,Watchlist summary,0.099638,clickhouse-client --time,True
redshift,Redshift Serverless,136,136,2026-08-13T15:24:12Z,80945919301,2,Watchlist summary,0.452232,clickhouse-client --time,True
redshift,Redshift Serverless,137,137,2026-08-13T15:34:11Z,81551276073,2,Watchlist summary,0.44007,clickhouse-client --time,True
redshift,Redshift Serverless,138,138,2026-08-13T15:44:12Z,82098085629,2,Watchlist summary,0.452358,clickhouse-client --time,True
redshift,Redshift Serverless,139,139,2026-08-13T15:54:11Z,82760697798,2,Watchlist summary,0.467513,clickhouse-client --time,True
redshift,Redshift Serverless,140,140,2026-08-13T16:03:58Z,83304277333,2,Watchlist summary,0.100915,clickhouse-client --time,True
