source_index,observed_at,collected_until,raw_rows,mv_source_rows,rows_behind,refresh_age_seconds
960,2026-09-19T09:06:42.353Z,2026-09-19T09:07:34.042Z,57588275135,57519072413,69202722,35.035751
961,2026-09-19T09:07:42.353Z,2026-09-19T09:08:40.851Z,57638986292,57519072413,119913879,95.03576
962,2026-09-19T09:08:42.354Z,2026-09-19T09:09:31.908Z,57705638063,57643541967,62096096,27.237447
963,2026-09-19T09:09:42.353Z,2026-09-19T09:10:33.159Z,57763640437,57643541967,120098470,87.236745
964,2026-09-19T09:10:42.353Z,2026-09-19T09:11:24.994Z,57824189989,57762693893,61496096,30.095724
965,2026-09-19T09:11:42.353Z,2026-09-19T09:12:25.391Z,57877544551,57762693893,114850658,90.09571
966,2026-09-19T09:12:42.353Z,2026-09-19T09:13:27.909Z,57949162518,57881788273,67374245,31.536766
967,2026-09-19T09:13:42.353Z,2026-09-19T09:14:27.833Z,58003409534,57881788273,121621261,91.53672
968,2026-09-19T09:14:42.353Z,2026-09-19T09:15:27.690Z,58071404076,58000793174,70610902,26.755777
969,2026-09-19T09:15:42.353Z,2026-09-19T09:16:29.244Z,58127786634,58000793174,126993460,86.75573
970,2026-09-19T09:16:42.353Z,2026-09-19T09:17:29.999Z,58182056922,58125181910,56875012,28.217757
971,2026-09-19T09:17:42.353Z,2026-09-19T09:18:29.046Z,58249409010,58125181910,124227100,88.217739
972,2026-09-19T09:18:42.353Z,2026-09-19T09:19:29.632Z,58303182754,58244189654,58993100,24.768761
973,2026-09-19T09:19:42.353Z,2026-09-19T09:20:29.687Z,58363359034,58244189654,119169380,84.768875
974,2026-09-19T09:20:42.353Z,2026-09-19T09:21:31.469Z,58420245682,58363359034,56886648,22.38076
975,2026-09-19T09:21:42.353Z,2026-09-19T09:22:31.180Z,58492849672,58363359034,129490638,82.380853
976,2026-09-19T09:22:42.353Z,2026-09-19T09:23:30.584Z,58549076412,58487609406,61467006,24.091739
977,2026-09-19T09:23:42.353Z,2026-09-19T09:24:32.539Z,58602959982,58487609406,115350576,84.091822
978,2026-09-19T09:24:42.353Z,2026-09-19T09:25:32.193Z,58658476814,58601390166,57086648,28.010728
979,2026-09-19T09:25:42.353Z,2026-09-19T09:26:32.530Z,58725648084,58601390166,124257918,88.010726
980,2026-09-19T09:26:42.353Z,2026-09-19T09:27:33.761Z,58782715550,58725648084,57067466,26.789759
981,2026-09-19T09:27:42.353Z,2026-09-19T09:28:25.067Z,58839621380,58725648084,113973296,86.789755
982,2026-09-19T09:28:42.353Z,2026-09-19T09:29:26.013Z,58908912466,58844861646,64050820,22.291719
983,2026-09-19T09:29:42.353Z,2026-09-19T09:30:26.257Z,58963232754,58844861646,118371108,82.291736
984,2026-09-19T09:30:42.353Z,2026-09-19T09:31:28.402Z,59017976314,58969119564,48856750,24.904713
985,2026-09-19T09:31:42.353Z,2026-09-19T09:32:28.322Z,59090076214,58969119564,120956650,84.904767
986,2026-09-19T09:32:42.353Z,2026-09-19T09:33:28.288Z,59145081410,59093196664,51884746,17.642746
987,2026-09-19T09:33:42.353Z,2026-09-19T09:34:30.259Z,59201975604,59093196664,108778940,77.642738
988,2026-09-19T09:34:42.353Z,2026-09-19T09:35:28.457Z,59259023888,59212435226,46588662,16.707743
989,2026-09-19T09:35:42.353Z,2026-09-19T09:36:29.776Z,59326206105,59212435226,113770879,76.707722
990,2026-09-19T09:36:42.353Z,2026-09-19T09:37:30.666Z,59383304389,59336652363,46652026,12.657729
991,2026-09-19T09:37:42.353Z,2026-09-19T09:38:31.739Z,59438852039,59336652363,102199676,72.657719
992,2026-09-19T09:38:42.353Z,2026-09-19T09:39:36.929Z,59507575671,59460960281,46615390,10.973732
993,2026-09-19T09:39:42.353Z,2026-09-19T09:40:31.755Z,59562932912,59460960281,101972631,70.973735
994,2026-09-19T09:40:42.353Z,2026-09-19T09:41:31.395Z,59621362331,59580004661,41357670,13.293925
995,2026-09-19T09:41:42.353Z,2026-09-19T09:42:32.381Z,59689293509,59580004661,109288848,73.293752
996,2026-09-19T09:42:42.353Z,2026-09-19T09:43:33.179Z,59747420883,59699185677,48235206,14.761737
997,2026-09-19T09:43:42.353Z,2026-09-19T09:44:33.576Z,59802937715,59699185677,103752038,74.761762
998,2026-09-19T09:44:42.353Z,2026-09-19T09:45:26.899Z,59860597635,59823395323,37202312,10.144735
999,2026-09-19T09:45:42.353Z,2026-09-19T09:46:26.653Z,59932003913,59823395323,108608590,70.144729
1000,2026-09-19T09:46:42.353Z,2026-09-19T09:47:26.567Z,59986778291,59947540437,39237854,5.597695
1001,2026-09-19T09:47:42.353Z,2026-09-19T09:48:28.109Z,60045030665,59947540437,97490228,65.597739
1002,2026-09-19T09:48:42.353Z,2026-09-19T09:49:28.369Z,60112271117,60066727271,45543846,0.325718
1003,2026-09-19T09:49:42.353Z,2026-09-19T09:50:46.405Z,60170173491,60066727271,103446220,60.32574
1004,2026-09-19T09:50:46.427Z,2026-09-19T09:51:33.716Z,60237644761,60185760015,51884746,8.718107
1005,2026-09-19T09:51:42.353Z,2026-09-19T09:52:29.297Z,60278939067,60185760015,93179052,64.644742
1006,2026-09-19T09:52:42.353Z,2026-09-19T09:53:29.292Z,60351493057,60185760015,165733042,124.644752
1007,2026-09-19T09:53:42.353Z,2026-09-19T09:54:29.855Z,60408423887,60310006297,98417590,59.681734
1008,2026-09-19T09:54:42.353Z,2026-09-19T09:55:30.678Z,60460558633,60429193131,31365502,2.49574
1009,2026-09-19T09:55:42.353Z,2026-09-19T09:56:32.167Z,60517133645,60429193131,87940514,62.495722
1010,2026-09-19T09:56:42.353Z,2026-09-19T09:57:32.219Z,60585770641,60429193131,156577510,122.495728
1011,2026-09-19T09:57:42.353Z,2026-09-19T09:58:32.636Z,60641378743,60553401049,87977694,57.925752
1012,2026-09-19T09:58:42.353Z,2026-09-19T09:59:34.534Z,60710400647,60553401049,156999598,117.925721
1013,2026-09-19T09:59:42.353Z,2026-09-19T10:00:32.835Z,60763581937,60672451791,91130146,57.838706
1014,2026-09-19T10:00:42.353Z,2026-09-19T10:01:28.603Z,60820406949,60672451791,147955158,117.838753
1015,2026-09-19T10:01:42.353Z,2026-09-19T10:02:26.733Z,60886693311,60801867429,84825882,50.434729
1016,2026-09-19T10:02:42.353Z,2026-09-19T10:03:27.394Z,60943593323,60801867429,141725894,110.434761
1017,2026-09-19T10:03:42.353Z,2026-09-19T10:04:27.543Z,60999689245,60921005991,78683254,46.720745
1018,2026-09-19T10:04:42.353Z,2026-09-19T10:05:28.683Z,61069707693,60921005991,148701702,106.72074
1019,2026-09-19T10:05:42.353Z,2026-09-19T10:06:30.073Z,61124208799,61045263909,78944890,48.897727
1020,2026-09-19T10:06:42.353Z,2026-09-19T10:07:29.205Z,61179825631,61045263909,134561722,108.897743
1021,2026-09-19T10:07:42.353Z,2026-09-19T10:08:29.207Z,61247193128,61164289107,82904021,44.186744
1022,2026-09-19T10:08:42.353Z,2026-09-19T10:09:29.471Z,61298981647,61164289107,134692540,104.186712
1023,2026-09-19T10:09:42.353Z,2026-09-19T10:10:29.738Z,61365957035,61283445123,82511912,44.918747
1024,2026-09-19T10:10:42.353Z,2026-09-19T10:11:30.793Z,61418165053,61283445123,134719930,104.918737
1025,2026-09-19T10:11:42.353Z,2026-09-19T10:12:31.044Z,61490538225,61407686249,82851976,39.555752
1026,2026-09-19T10:12:42.353Z,2026-09-19T10:13:32.624Z,61548902235,61407686249,141215986,99.555746
1027,2026-09-19T10:13:42.353Z,2026-09-19T10:14:30.345Z,61604842339,61532076713,72765626,39.472746
1028,2026-09-19T10:14:42.353Z,2026-09-19T10:15:32.927Z,61659585899,61532076713,127509186,99.472732
1029,2026-09-19T10:15:42.353Z,2026-09-19T10:16:31.946Z,61728876985,61646038373,82838612,43.584762
1030,2026-09-19T10:16:42.353Z,2026-09-19T10:17:31.930Z,61783658909,61646038373,137620536,103.584751
1031,2026-09-19T10:17:42.353Z,2026-09-19T10:18:26.076Z,61837505925,61770196291,67309634,38.349682
1032,2026-09-19T10:18:42.353Z,2026-09-19T10:19:28.804Z,61910071551,61770196291,139875260,98.349735
1033,2026-09-19T10:19:42.353Z,2026-09-19T10:20:27.103Z,61962746258,61894561755,68184503,38.465719
1034,2026-09-19T10:20:42.353Z,2026-09-19T10:21:27.033Z,62021114358,61894561755,126552603,98.46574
1035,2026-09-19T10:21:42.353Z,2026-09-19T10:22:50.262Z,62090628716,62013588550,77040166,35.320729
1036,2026-09-19T10:22:50.285Z,2026-09-19T10:23:37.300Z,62155079536,62013588550,141490986,103.25206
1037,2026-09-19T10:23:42.353Z,2026-09-19T10:24:28.089Z,62207125918,62132771294,74354624,36.391801
1038,2026-09-19T10:24:42.353Z,2026-09-19T10:25:30.047Z,62261315388,62132771294,128544094,96.391738
1039,2026-09-19T10:25:42.353Z,2026-09-19T10:26:30.113Z,62324962118,62257029212,67932906,35.82476
1040,2026-09-19T10:26:42.353Z,2026-09-19T10:27:30.095Z,62391590934,62257029212,134561722,95.824725
1041,2026-09-19T10:27:42.353Z,2026-09-19T10:28:32.453Z,62445083860,62375861956,69221904,30.673759
1042,2026-09-19T10:28:42.354Z,2026-09-19T10:29:30.035Z,62510766132,62375861956,134904176,90.674888
1043,2026-09-19T10:29:42.353Z,2026-09-19T10:30:31.012Z,62563859058,62500512328,63346730,30.504754
1044,2026-09-19T10:30:42.353Z,2026-09-19T10:31:32.561Z,62632807314,62500512328,132294986,90.504749
1045,2026-09-19T10:31:42.353Z,2026-09-19T10:32:33.284Z,62686735148,62629835136,56900012,23.765759
1046,2026-09-19T10:32:42.353Z,2026-09-19T10:33:33.361Z,62741959526,62629835136,112124390,83.765739
1047,2026-09-19T10:33:42.353Z,2026-09-19T10:34:33.522Z,62811148884,62749116152,62032732,20.096753
1048,2026-09-19T10:34:42.353Z,2026-09-19T10:35:26.719Z,62866198262,62749116152,117082110,80.096746
1049,2026-09-19T10:35:42.353Z,2026-09-19T10:36:26.881Z,62919852824,62873281616,46571208,17.224734
1050,2026-09-19T10:36:42.353Z,2026-09-19T10:37:30.072Z,62978428470,62873281616,105146854,77.224747
1051,2026-09-19T10:37:42.353Z,2026-09-19T10:38:28.295Z,63049343462,62992475996,56867466,17.384728
1052,2026-09-19T10:38:42.353Z,2026-09-19T10:39:29.392Z,63106206838,62992475996,113730842,77.384764
1053,2026-09-19T10:39:42.353Z,2026-09-19T10:40:29.836Z,63162481850,63111482012,50999838,16.019728
1054,2026-09-19T10:40:42.353Z,2026-09-19T10:41:30.029Z,63230464756,63111482012,118982744,76.019753
1055,2026-09-19T10:41:42.353Z,2026-09-19T10:42:29.126Z,63285600770,63235728294,49872476,20.107742
1056,2026-09-19T10:42:42.353Z,2026-09-19T10:43:30.081Z,63344390251,63235728294,108661957,80.107769
1057,2026-09-19T10:43:42.353Z,2026-09-19T10:44:30.672Z,63411792339,63354892327,56900012,12.567733
1058,2026-09-19T10:44:42.353Z,2026-09-19T10:45:30.889Z,63468617351,63354892327,113725024,72.567752
1059,2026-09-19T10:45:42.353Z,2026-09-19T10:46:31.952Z,63522121913,63479138609,42983304,11.284755
1060,2026-09-19T10:46:42.353Z,2026-09-19T10:47:30.447Z,63582771465,63479138609,103632856,71.284732
1061,2026-09-19T10:47:42.353Z,2026-09-19T10:48:31.860Z,63654559729,63598288807,56270922,14.258729
1062,2026-09-19T10:48:42.353Z,2026-09-19T10:49:32.238Z,63706973565,63598288807,108684758,74.25872
1063,2026-09-19T10:49:42.353Z,2026-09-19T10:50:33.430Z,63764004395,63717433187,46571208,14.754733
1064,2026-09-19T10:50:42.353Z,2026-09-19T10:51:35.548Z,63829032577,63717433187,111599390,74.754726
1065,2026-09-19T10:51:42.353Z,2026-09-19T10:52:26.476Z,63883041229,63836477567,46563662,10.812969
1066,2026-09-19T10:52:42.353Z,2026-09-19T10:53:25.762Z,63939966241,63836477567,103488674,70.812723
1067,2026-09-19T10:53:42.353Z,2026-09-19T10:54:27.833Z,64007579965,63960747121,46832844,8.206739
1068,2026-09-19T10:54:42.353Z,2026-09-19T10:55:27.504Z,64066251329,63960747121,105504208,68.206721
1069,2026-09-19T10:55:42.353Z,2026-09-19T10:56:29.915Z,64125835155,64079918037,45917118,7.268758
1070,2026-09-19T10:56:42.353Z,2026-09-19T10:57:28.174Z,64181201987,64079918037,101283950,67.268727
1071,2026-09-19T10:57:42.353Z,2026-09-19T10:58:28.695Z,64245906897,64204133501,41773396,9.690736
1072,2026-09-19T10:58:42.353Z,2026-09-19T10:59:29.064Z,64301816183,64204133501,97682682,69.690744
1073,2026-09-19T10:59:42.354Z,2026-09-19T11:00:29.841Z,64369841543,64323270335,46571208,6.750593
1074,2026-09-19T11:00:42.353Z,2026-09-19T11:01:30.621Z,64427532281,64323270335,104261946,66.749734
1075,2026-09-19T11:01:42.353Z,2026-09-19T11:02:31.272Z,64483784021,64447697435,36086586,2.600721
1076,2026-09-19T11:02:42.353Z,2026-09-19T11:03:31.620Z,64538870035,64447697435,91172600,62.600734
1077,2026-09-19T11:03:42.353Z,2026-09-19T11:04:33.575Z,64608241939,64571918717,36323222,0.667731
1078,2026-09-19T11:04:42.353Z,2026-09-19T11:05:34.038Z,64667614129,64571918717,95695412,60.667755
1079,2026-09-19T11:05:42.353Z,2026-09-19T11:06:33.972Z,64722034417,64690980551,31053866,0.113742
1080,2026-09-19T11:06:42.353Z,2026-09-19T11:07:33.255Z,64794465135,64690980551,103484584,60.113708
1081,2026-09-19T11:07:42.353Z,2026-09-19T11:08:34.480Z,64848661999,64810190907,38471092,1.597728
1082,2026-09-19T11:08:42.353Z,2026-09-19T11:09:26.511Z,64903379000,64810190907,93188093,61.597774
1083,2026-09-19T11:09:42.353Z,2026-09-19T11:10:27.952Z,64970519452,64810190907,160328545,121.597728
1084,2026-09-19T11:10:42.353Z,2026-09-19T11:11:27.192Z,65022379198,64929150146,93229052,59.644717
1085,2026-09-19T11:11:42.353Z,2026-09-19T11:12:29.232Z,65092703464,64929150146,163553318,119.644735
1086,2026-09-19T11:12:42.353Z,2026-09-19T11:13:29.852Z,65147747024,65048336980,99410044,59.352733
1087,2026-09-19T11:13:42.353Z,2026-09-19T11:14:30.639Z,65203829582,65048336980,155492602,119.35276
1088,2026-09-19T11:14:42.353Z,2026-09-19T11:15:29.769Z,65270983398,65172758262,98225136,59.435733
1089,2026-09-19T11:15:42.353Z,2026-09-19T11:16:29.945Z,65327435138,65172758262,154676876,119.435738
1090,2026-09-19T11:16:42.353Z,2026-09-19T11:17:30.930Z,65382167062,65297010362,85156700,50.578757
1091,2026-09-19T11:17:42.353Z,2026-09-19T11:18:31.376Z,65440579344,65297010362,143568982,110.578733
1092,2026-09-19T11:18:42.354Z,2026-09-19T11:19:31.958Z,65503995256,65421156644,82838612,49.744609
1093,2026-09-19T11:19:42.353Z,2026-09-19T11:20:31.889Z,65561036854,65421156644,139880210,109.743737
1094,2026-09-19T11:20:42.354Z,2026-09-19T11:21:33.269Z,65628350754,65540268478,88082276,50.637585
1095,2026-09-19T11:21:42.353Z,2026-09-19T11:22:33.408Z,65685187402,65540268478,144918924,110.636725
1096,2026-09-19T11:22:42.353Z,2026-09-19T11:23:33.224Z,65742229868,65659397074,82832794,48.225744
1097,2026-09-19T11:23:42.353Z,2026-09-19T11:24:33.126Z,65809595320,65659397074,150198246,108.225701
1098,2026-09-19T11:24:42.353Z,2026-09-19T11:25:26.887Z,65865042970,65778497272,86545698,49.32377
1099,2026-09-19T11:25:42.353Z,2026-09-19T11:26:26.578Z,65929717062,65778497272,151219790,109.323722
1100,2026-09-19T11:26:42.353Z,2026-09-19T11:27:27.235Z,65985114712,65902899372,82215340,44.089744
1101,2026-09-19T11:27:42.353Z,2026-09-19T11:28:28.085Z,66038084366,65902899372,135184994,104.089748
1102,2026-09-19T11:28:42.353Z,2026-09-19T11:29:28.248Z,66104851546,66021943752,82907794,45.021737
1103,2026-09-19T11:29:42.353Z,2026-09-19T11:30:28.443Z,66161745740,66021943752,139801988,105.021724
1104,2026-09-19T11:30:42.353Z,2026-09-19T11:31:29.154Z,66229040282,66146170852,82869430,45.90768
1105,2026-09-19T11:31:42.353Z,2026-09-19T11:32:30.984Z,66282502390,66146170852,136331538,105.907737
1106,2026-09-19T11:32:42.353Z,2026-09-19T11:33:29.893Z,66342961819,66265315232,77646587,44.019725
1107,2026-09-19T11:33:42.353Z,2026-09-19T11:34:30.134Z,66410277271,66265315232,144962039,104.019755
1108,2026-09-19T11:34:42.353Z,2026-09-19T11:35:31.410Z,66462412017,66389746391,72665626,40.82073
1109,2026-09-19T11:35:42.353Z,2026-09-19T11:36:32.544Z,66531391467,66389746391,141645076,100.820747
1110,2026-09-19T11:36:42.353Z,2026-09-19T11:37:33.022Z,66586315845,66513929309,72386536,39.58372
1111,2026-09-19T11:37:42.353Z,2026-09-19T11:38:33.503Z,66643371675,66513929309,129442366,99.583652
1112,2026-09-19T11:38:42.353Z,2026-09-19T11:39:33.059Z,66710442945,66633098689,77344256,36.700731
1113,2026-09-19T11:39:42.353Z,2026-09-19T11:40:33.727Z,66762558509,66633098689,129459820,96.700718
1114,2026-09-19T11:40:42.353Z,2026-09-19T11:41:35.742Z,66829868143,66752054705,77813438,36.091738
1115,2026-09-19T11:41:42.353Z,2026-09-19T11:42:26.697Z,66882891887,66752054705,130837182,96.09172
1116,2026-09-19T11:42:42.353Z,2026-09-19T11:43:27.940Z,66941055897,66876289351,64766546,33.413742
1117,2026-09-19T11:43:42.353Z,2026-09-19T11:44:28.781Z,67008084713,66876289351,131795362,93.413754
1118,2026-09-19T11:44:42.354Z,2026-09-19T11:45:28.854Z,67062860819,67000697269,62163550,30.650875
1119,2026-09-19T11:45:42.353Z,2026-09-19T11:46:28.578Z,67135270950,67000697269,134573681,90.649719
1120,2026-09-19T11:46:42.353Z,2026-09-19T11:47:28.960Z,67187101207,67119753285,67347922,27.408704
1121,2026-09-19T11:47:42.353Z,2026-09-19T11:48:29.565Z,67244550109,67119753285,124796824,87.408766
1122,2026-09-19T11:48:42.353Z,2026-09-19T11:49:28.953Z,67311359420,67243896019,67463401,27.930765
1123,2026-09-19T11:49:42.353Z,2026-09-19T11:50:30.032Z,67363094878,67243896019,119198859,87.930756
1124,2026-09-19T11:50:42.353Z,2026-09-19T11:51:30.771Z,67434726461,67368358416,66368045,25.111718
1125,2026-09-19T11:51:42.353Z,2026-09-19T11:52:32.131Z,67487276993,67368358416,118918577,85.111746
1126,2026-09-19T11:52:42.353Z,2026-09-19T11:53:31.244Z,67544359710,67492515531,51844179,19.159744
1127,2026-09-19T11:53:42.353Z,2026-09-19T11:54:35.757Z,67600927957,67492515531,108412426,79.159813
1128,2026-09-19T11:54:42.354Z,2026-09-19T11:55:32.777Z,67668618706,67611524215,57094491,15.41111
1129,2026-09-19T11:55:42.353Z,2026-09-19T11:56:34.906Z,67725472167,67611524215,113947952,75.410761
1130,2026-09-19T11:56:42.353Z,2026-09-19T11:57:34.422Z,67782548476,67735937607,46610869,15.036883
1131,2026-09-19T11:57:42.353Z,2026-09-19T11:58:34.318Z,67849861935,67735937607,113924328,75.03672
1132,2026-09-19T11:58:42.353Z,2026-09-19T11:59:26.660Z,67901551146,67854883019,46668127,13.225722
1133,2026-09-19T11:59:42.353Z,2026-09-19T12:00:28.145Z,67966234111,67854883019,111351092,73.225723
1134,2026-09-19T12:00:42.354Z,2026-09-19T12:02:04.356Z,68031050792,67979198457,51852335,10.516362
1135,2026-09-19T12:02:04.377Z,2026-09-19T12:02:51.817Z,68103467019,67979198457,124268562,92.539549
1136,2026-09-19T12:02:51.839Z,2026-09-19T12:03:38.781Z,68160522849,68098211027,62311822,19.35891
1137,2026-09-19T12:03:42.353Z,2026-09-19T12:04:30.958Z,68201830519,68098211027,103619492,69.872744
1138,2026-09-19T12:04:42.353Z,2026-09-19T12:05:31.911Z,68269220971,68217378679,51842292,10.268747
1139,2026-09-19T12:05:42.353Z,2026-09-19T12:06:31.238Z,68325820887,68217378679,108442208,70.268761
1140,2026-09-19T12:06:42.353Z,2026-09-19T12:07:34.758Z,68392153159,68341607411,50545748,9.065725
1141,2026-09-19T12:07:42.353Z,2026-09-19T12:08:31.274Z,68445269139,68341607411,103661728,69.065738
1142,2026-09-19T12:08:42.353Z,2026-09-19T12:09:32.916Z,68511332229,68460792299,50539930,2.821716
1143,2026-09-19T12:09:42.353Z,2026-09-19T12:10:33.087Z,68564405972,68460792299,103613673,62.821749
1144,2026-09-19T12:10:42.353Z,2026-09-19T12:11:33.540Z,68621307712,68579980860,41326852,6.966751
1145,2026-09-19T12:11:42.353Z,2026-09-19T12:11:53.323Z,68685450986,68579980860,105470126,66.966736
1146,2026-09-19T12:12:42.353Z,2026-09-19T12:12:52.217Z,68756057692,68704188778,51868914,3.495715
1147,2026-09-19T12:13:42.353Z,2026-09-19T12:13:53.010Z,68807705464,68704188778,103516686,63.495699
1148,2026-09-19T12:14:42.353Z,2026-09-19T12:15:28.789Z,68875057552,68823434442,51623110,6.48072
1149,2026-09-19T12:15:42.354Z,2026-09-19T12:16:27.995Z,68926849844,68823434442,103415402,66.481255
1150,2026-09-19T12:16:42.353Z,2026-09-19T12:17:28.984Z,68994201932,68942367186,51834746,3.12874
1151,2026-09-19T12:17:42.353Z,2026-09-19T12:18:29.955Z,69045786678,68942367186,103419492,63.12874
1152,2026-09-19T12:18:42.353Z,2026-09-19T12:19:29.906Z,69108244410,69066555922,41688488,5.184727
1153,2026-09-19T12:19:42.353Z,2026-09-19T12:20:30.570Z,69164988604,69066555922,98432682,65.18473
1154,2026-09-19T12:20:42.353Z,2026-09-19T12:21:29.788Z,69232302328,69185750302,46552026,1.611755
1155,2026-09-19T12:21:42.353Z,2026-09-19T12:22:30.958Z,69288199978,69185750302,102449676,61.611741
1156,2026-09-19T12:22:42.353Z,2026-09-19T12:23:30.461Z,69344974990,69185750302,159224688,121.61178
1157,2026-09-19T12:23:42.353Z,2026-09-19T12:24:31.967Z,69413348622,69309946584,103402038,48.930753
1158,2026-09-19T12:24:42.353Z,2026-09-19T12:25:30.006Z,69470441088,69309946584,160494504,108.930735
1159,2026-09-19T12:25:42.353Z,2026-09-19T12:26:32.713Z,69523734014,69429052600,94681414,56.809717
1160,2026-09-19T12:26:42.353Z,2026-09-19T12:27:31.664Z,69594671053,69429052600,165618453,116.809725
1161,2026-09-19T12:27:42.353Z,2026-09-19T12:28:33.051Z,69647421525,69553151747,94269778,54.338746
1162,2026-09-19T12:28:42.354Z,2026-09-19T12:29:32.472Z,69713846251,69553151747,160694504,114.339344
1163,2026-09-19T12:29:42.353Z,2026-09-19T12:30:32.849Z,69770790445,69672265309,98525136,57.821722
1164,2026-09-19T12:30:42.353Z,2026-09-19T12:31:35.744Z,69822567645,69672265309,150302336,117.821707
1165,2026-09-19T12:31:42.353Z,2026-09-19T12:32:35.516Z,69889896461,69791552143,98344318,54.736746
1166,2026-09-19T12:32:42.353Z,2026-09-19T12:33:35.931Z,69941942843,69791552143,150390700,114.73674
1167,2026-09-19T12:33:42.353Z,2026-09-19T12:35:01.194Z,70014204379,69915648425,98555954,53.873712
1168,2026-09-19T12:35:01.216Z,2026-09-19T12:35:51.111Z,70081575649,70034811987,46763662,7.383164
1169,2026-09-19T12:35:51.132Z,2026-09-19T12:36:38.074Z,70138431479,70034811987,103619492,57.299879
1170,2026-09-19T12:36:42.353Z,2026-09-19T12:37:28.561Z,70195537309,70034811987,160725322,108.520736
1171,2026-09-19T12:37:42.353Z,2026-09-19T12:38:31.009Z,70251764049,70153998821,97765228,51.424715
1172,2026-09-19T12:38:42.353Z,2026-09-19T12:39:30.329Z,70304258703,70153998821,150259882,111.424744
1173,2026-09-19T12:39:42.353Z,2026-09-19T12:40:31.319Z,70372648292,70278245103,94403189,49.562743
1174,2026-09-19T12:40:42.353Z,2026-09-19T12:41:32.625Z,70428526760,70278245103,150281657,109.562744
1175,2026-09-19T12:41:42.353Z,2026-09-19T12:42:31.571Z,70482454594,70402524796,79929798,46.131678
1176,2026-09-19T12:42:42.353Z,2026-09-19T12:43:33.467Z,70537809790,70402524796,135284994,106.131741
1177,2026-09-19T12:43:42.353Z,2026-09-19T12:44:33.987Z,70604396152,70521519176,82876976,45.156707
1178,2026-09-19T12:44:42.353Z,2026-09-19T12:45:34.606Z,70669443516,70521519176,147924340,105.156732
1179,2026-09-19T12:45:42.354Z,2026-09-19T12:46:33.448Z,70723571350,70645927094,77644256,43.372471
1180,2026-09-19T12:46:42.353Z,2026-09-19T12:47:33.325Z,70788972804,70645927094,143045710,103.371778
1181,2026-09-19T12:47:42.353Z,2026-09-19T12:48:35.498Z,70842665730,70770142558,72523172,37.874762
1182,2026-09-19T12:48:42.353Z,2026-09-19T12:49:28.189Z,70907363094,70770142558,137220536,97.874751
1183,2026-09-19T12:49:42.353Z,2026-09-19T12:50:28.456Z,70973476184,70889217756,84258428,38.244743
1184,2026-09-19T12:50:42.353Z,2026-09-19T12:51:27.755Z,71024010296,70889217756,134792540,98.244758
1185,2026-09-19T12:51:42.353Z,2026-09-19T12:52:28.366Z,71091208294,71013514038,77694256,34.381715
1186,2026-09-19T12:52:42.353Z,2026-09-19T12:53:29.819Z,71143024440,71013514038,129510402,94.381736
1187,2026-09-19T12:53:42.353Z,2026-09-19T12:54:28.933Z,71210376528,71132559000,77817528,34.140756
1188,2026-09-19T12:54:42.353Z,2026-09-19T12:55:29.894Z,71262018820,71132559000,129459820,94.140747
1189,2026-09-19T12:55:42.353Z,2026-09-19T12:56:30.026Z,71329290090,71256947736,72342354,34.673746
1190,2026-09-19T12:56:42.354Z,2026-09-19T12:57:30.337Z,71386376738,71256947736,129429002,94.674678
1191,2026-09-19T12:57:42.353Z,2026-09-19T12:58:30.224Z,71451997374,71376103752,75893622,33.514759
1192,2026-09-19T12:58:42.353Z,2026-09-19T12:59:30.057Z,71502269850,71376103752,126166098,93.514722
1193,2026-09-19T12:59:42.354Z,2026-09-19T13:00:33.322Z,71569976028,71494986496,74989532,25.832134
1194,2026-09-19T13:00:42.354Z,2026-09-19T13:01:33.241Z,71622914864,71494986496,127928368,85.832762
1195,2026-09-19T13:01:42.353Z,2026-09-19T13:02:34.523Z,71689824498,71624496316,65328182,21.489717
1196,2026-09-19T13:02:42.353Z,2026-09-19T13:03:34.263Z,71743709878,71624496316,119213562,81.489733
1197,2026-09-19T13:03:42.353Z,2026-09-19T13:04:34.086Z,71814805688,71738477158,76328530,29.535739
1198,2026-09-19T13:04:42.353Z,2026-09-19T13:05:26.486Z,71870260884,71738477158,131783726,89.535731
1199,2026-09-19T13:05:42.353Z,2026-09-19T13:06:27.882Z,71924845663,71857471538,67374125,28.669745
1200,2026-09-19T13:06:42.353Z,2026-09-19T13:07:27.722Z,71995368201,71857471538,137896663,88.669984
1201,2026-09-19T13:07:42.353Z,2026-09-19T13:08:29.865Z,72049072763,71976722863,72349900,27.280738
1202,2026-09-19T13:08:42.353Z,2026-09-19T13:09:28.821Z,72116444033,71976722863,139721170,87.280717
1203,2026-09-19T13:09:42.353Z,2026-09-19T13:10:29.705Z,72168234597,72100899963,67334634,21.227742
1204,2026-09-19T13:10:42.353Z,2026-09-19T13:11:30.119Z,72235375049,72100899963,134475086,81.227726
1205,2026-09-19T13:11:42.353Z,2026-09-19T13:12:40.998Z,72287273159,72219846071,67427088,28.157734
1206,2026-09-19T13:12:42.353Z,2026-09-19T13:13:31.199Z,72352720523,72219846071,132874452,88.157747
1207,2026-09-19T13:13:42.354Z,2026-09-19T13:14:30.789Z,72406311721,72344178989,62132732,24.174738
1208,2026-09-19T13:14:42.353Z,2026-09-19T13:15:32.012Z,72469310179,72344178989,125131190,84.173736
